,ds,Food,Clothing & Footwear,Housing & Utilities,Household Durables & Services,Health Care,Transport,Communication,Recreation & Culture,Miscellaneous Goods & Services
600,2012-02-01,-31.578947368421044,30.76923076923076,-0.9708737864077808,-37.50000000000001,12.90322580645161,25.714285714285722,-19.999999999999996,-37.5,71.42857142857143
601,2012-03-01,3.8461538461538494,-23.529411764705877,-1.9607843137254832,-7.499999999999996,8.571428571428566,95.45454545454542,-75.00000000000001,-20.000000000000004,-41.66666666666667
602,2012-04-01,-11.11111111111112,0.0,20.999999999999996,-48.64864864864865,7.894736842105258,-12.790697674418603,-200.0,-33.33333333333333,0.0
603,2012-05-01,4.1666666666666705,-61.53846153846154,-25.6198347107438,-47.368421052631575,-2.439024390243894,22.666666666666657,-100.0,62.5,0.0
604,2012-06-01,-8.000000000000007,120.00000000000001,16.666666666666664,10.000000000000009,10.000000000000009,-5.434782608695652,inf,-30.76923076923077,28.57142857142858
605,2012-07-01,0.0,127.27272727272725,-33.33333333333333,27.272727272727256,13.636363636363628,-34.482758620689644,0.0,-22.22222222222223,0.0
606,2012-08-01,-4.347826086956506,-48.0,-5.71428571428572,7.1428571428571495,1.9999999999999927,5.263157894736839,49.999999999999986,-57.14285714285714,11.111111111111107
607,2012-09-01,-4.545454545454549,84.6153846153846,4.5454545454545565,20.000000000000004,-3.9215686274509665,60.0,33.33333333333335,166.66666666666669,30.000000000000004
608,2012-10-01,-19.04761904761905,-16.666666666666664,-13.04347826086957,16.666666666666668,2.0408163265306047,-21.874999999999996,-100.0,74.99999999999997,-7.692307692307699
609,2012-11-01,0.0,-114.99999999999999,-4.9999999999999964,-19.04761904761905,-4.0000000000000036,-17.333333333333332,-inf,-50.0,41.66666666666667
610,2012-12-01,-11.764705882352938,-966.6666666666666,28.070175438596483,41.17647058823529,-6.2499999999999964,32.25806451612902,1199.9999999999998,-42.85714285714285,5.882352941176476
611,2013-01-01,-33.33333333333333,-50.0,-34.24657534246575,0.0,-20.0,3.6585365853658622,-0.0,-75.00000000000001,22.22222222222223
612,2013-02-01,120.00000000000001,-61.53846153846154,-6.2499999999999964,150.0,-2.77777777777778,63.52941176470589,-7.692307692307699,800.0,-9.090909090909099
613,2013-03-01,-18.181818181818183,179.99999999999997,-2.2222222222222143,-35.0,14.285714285714285,-50.35971223021583,-8.333333333333323,11.111111111111107,19.999999999999996
614,2013-04-01,0.0,-107.14285714285714,-72.72727272727273,33.33333333333334,-12.5,-92.7536231884058,18.181818181818176,-100.0,-4.1666666666666705
615,2013-05-01,11.111111111111107,-1200.0000000000002,191.66666666666666,3.8461538461538494,20.000000000000004,-660.0,7.692307692307682,inf,21.73913043478261
616,2013-06-01,0.0,-45.45454545454546,-5.71428571428572,5.555555555555552,2.3809523809523725,-42.85714285714285,-0.0,80.0,-10.714285714285708
617,2013-07-01,5.000000000000004,-100.0,-54.54545454545454,-5.263157894736839,-11.627906976744185,-206.24999999999994,14.285714285714299,-11.111111111111107,-24.000000000000004
618,2013-08-01,9.523809523809511,-inf,86.66666666666666,-1.8518518518518614,0.0,-88.23529411764706,6.249999999999992,125.0,-5.263157894736835
619,2013-09-01,0.0,275.0,-10.714285714285708,-5.660377358490563,2.631578947368424,-850.0,11.764705882352938,16.666666666666668,-16.666666666666668
620,2013-10-01,8.695652173913052,-26.66666666666666,-52.0,-5.9999999999999964,-5.1282051282051215,-253.33333333333331,-21.052631578947363,-38.095238095238095,-20.000000000000004
621,2013-11-01,0.0,-300.0,100.0,8.51063829787233,-2.702702702702705,26.086956521739136,-0.0,69.23076923076924,-24.999999999999993
622,2013-12-01,4.0000000000000036,-100.0,-8.333333333333323,-9.803921568627452,2.77777777777778,-172.41379310344828,-40.0,-13.636363636363647,-33.333333333333336
623,2014-01-01,19.23076923076923,inf,-9.090909090909099,-8.695652173913032,-5.40540540540541,42.85714285714285,-22.22222222222223,31.578947368421055,-33.33333333333333
624,2014-02-01,-19.35483870967742,-233.33333333333334,-19.999999999999996,-85.71428571428571,0.0,90.0,-0.0,-11.999999999999993,-50.0
625,2014-03-01,28.000000000000007,-8.333333333333323,-18.750000000000004,383.3333333333333,-5.71428571428572,-59.64912280701755,57.14285714285716,4.545454545454529,300.00000000000006
626,2014-04-01,-3.1250000000000027,-172.72727272727272,-15.38461538461538,-48.275862068965516,3.030303030303033,-239.13043478260875,-27.272727272727277,52.17391304347827,112.49999999999997
627,2014-05-01,3.2258064516129057,-125.0,-54.545454545454554,40.00000000000001,-11.764705882352938,24.999999999999993,-37.50000000000001,-11.428571428571425,-29.411764705882355
628,2014-06-01,-3.1250000000000027,-150.00000000000003,-60.0,-23.809523809523807,-3.333333333333336,-27.500000000000004,80.0,-19.35483870967742,-8.333333333333323
629,2014-07-01,-3.2258064516129057,-1700.0,0.0,6.249999999999992,6.896551724137938,-113.79310344827587,-22.22222222222223,11.999999999999993,72.7272727272727
630,2014-08-01,-9.999999999999993,-87.5,-250.0,0.0,0.0,-0.0,-14.285714285714283,-50.0,-10.526315789473681
631,2014-09-01,3.7037037037036904,550.0,133.33333333333331,-5.882352941176463,-35.483870967741936,175.0,-233.33333333333334,-64.28571428571428,-35.29411764705881
632,2014-10-01,-3.5714285714285587,-7.692307692307699,42.85714285714287,-18.750000000000004,0.0,190.9090909090909,12.499999999999996,120.00000000000001,45.45454545454545
633,2014-11-01,3.7037037037036904,133.33333333333331,50.0,-30.76923076923077,-5.000000000000004,40.62499999999999,-11.111111111111107,-118.18181818181816,-18.750000000000004
634,2014-12-01,-3.5714285714285587,-39.285714285714285,20.000000000000004,11.111111111111107,-10.526315789473681,-33.33333333333333,62.5,149.99999999999997,7.692307692307682
635,2015-01-01,-18.51851851851852,35.29411764705881,33.33333333333333,39.99999999999999,-64.70588235294117,3.333333333333336,-15.38461538461538,-0.0,-42.85714285714285
636,2015-02-01,13.636363636363628,-100.0,8.333333333333341,35.714285714285715,-66.66666666666666,19.35483870967742,0.0,-160.0,74.99999999999997
637,2015-03-01,-15.999999999999998,-inf,3.8461538461538494,-15.789473684210517,-200.0,-27.027027027027025,127.27272727272725,66.66666666666667,-85.71428571428572
638,2015-04-01,0.0,149.99999999999997,37.03703703703704,6.249999999999992,100.0,-48.14814814814816,-15.999999999999998,-160.0,-300.00000000000006
639,2015-05-01,-14.285714285714288,-100.0,2.7027027027026933,-217.64705882352945,-50.0,-164.28571428571428,-85.71428571428571,-66.66666666666666,-25.000000000000007
640,2015-06-01,11.111111111111107,inf,2.631578947368424,-9.999999999999998,49.999999999999986,0.0,66.66666666666667,-200.0,-66.66666666666666
641,2015-07-01,-5.000000000000004,300.00000000000006,-10.256410256410255,11.111111111111107,33.33333333333335,-88.8888888888889,-140.0,199.99999999999997,599.9999999999999
642,2015-08-01,0.0,-212.5,2.85714285714286,10.000000000000009,24.999999999999993,-2399.9999999999995,-0.0,33.33333333333335,-42.85714285714285
643,2015-09-01,-5.263157894736835,-355.55555555555554,-0.0,-31.818181818181824,-240.0,-4.347826086956506,650.0,74.99999999999997,-125.0
644,2015-10-01,0.0,-60.86956521739131,19.444444444444436,6.666666666666672,-14.285714285714283,-22.727272727272734,-60.0,-42.85714285714285,-599.9999999999999
645,2015-11-01,-11.111111111111107,55.55555555555555,-2.3255813953488293,-18.750000000000004,-183.33333333333334,-35.29411764705881,50.000000000000014,100.0,-0.0
646,2015-12-01,-6.250000000000005,-14.285714285714283,-0.0,-0.0,39.99999999999999,-18.181818181818183,-88.8888888888889,74.99999999999997,-100.0
647,2016-01-01,13.33333333333333,116.66666666666667,-4.761904761904765,7.692307692307682,-200.0,66.66666666666666,599.9999999999999,-42.85714285714285,inf
648,2016-02-01,11.764705882352938,-3.8461538461538494,2.499999999999991,-57.14285714285714,0.0,93.33333333333333,28.57142857142858,-87.5,66.66666666666667
649,2016-03-01,15.789473684210542,-48.0,2.4390243902439157,-50.0,0.0,48.275862068965516,100.0,300.00000000000006,19.999999999999996
650,2016-04-01,4.545454545454529,38.46153846153846,-54.761904761904766,-166.66666666666669,57.14285714285716,25.581395348837223,5.555555555555548,149.99999999999997,0.0
651,2016-05-01,-4.347826086956506,-116.66666666666667,236.84210526315792,1549.9999999999998,-9.090909090909099,5.555555555555552,-94.73684210526315,10.000000000000009,-66.66666666666666
652,2016-06-01,-4.545454545454549,-166.66666666666669,-34.375,3.030303030303033,-30.000000000000004,-24.561403508771935,-500.0,45.45454545454545,149.99999999999997
653,2016-07-01,0.0,-1000.0,2.3809523809523725,-5.882352941176463,-42.85714285714285,-18.604651162790695,125.0,-25.000000000000007,-60.0
654,2016-08-01,-4.761904761904765,5.555555555555548,-0.0,0.0,100.0,-80.0,22.22222222222223,-16.666666666666664,-50.0
655,2016-09-01,10.000000000000009,-36.84210526315789,-0.0,-3.1250000000000027,-25.000000000000007,-28.571428571428566,-81.81818181818183,19.999999999999996,-400.0
656,2016-10-01,-13.636363636363647,-83.33333333333334,-11.627906976744185,3.2258064516129057,50.000000000000014,-60.0,-250.0,-16.666666666666664,33.33333333333335
657,2016-11-01,5.263157894736848,-0.0,-2.631578947368412,-18.750000000000004,166.66666666666666,49.999999999999986,100.0,-19.999999999999996,-300.00000000000006
658,2016-12-01,0.0,-50.0,2.7027027027026933,-19.23076923076923,20.833333333333336,-366.6666666666667,33.33333333333335,12.499999999999996,-100.0
659,2017-01-01,-5.000000000000004,1399.9999999999998,-15.789473684210517,0.0,-13.79310344827586,249.99999999999994,-150.00000000000003,-44.44444444444445,
660,2017-02-01,-31.578947368421044,-86.66666666666667,-3.1250000000000027,-28.571428571428577,4.0000000000000036,50.000000000000014,74.99999999999997,0.0,-inf
661,2017-03-01,0.0,349.99999999999994,3.2258064516129057,6.666666666666672,7.692307692307682,7.142857142857138,-157.14285714285717,-40.0,-133.33333333333334
662,2017-04-01,0.0,-155.55555555555554,43.749999999999986,-50.0,7.1428571428571495,4.444444444444448,-349.99999999999994,0.0,-50.0
663,2017-05-01,15.38461538461538,280.0,-102.17391304347825,-12.50000000000001,-20.000000000000004,-19.148936170212774,-19.999999999999996,-166.66666666666669,-200.0
664,2017-06-01,-6.666666666666672,0.0,-2100.0,-57.14285714285714,8.333333333333341,-52.63157894736842,-174.99999999999997,-50.0,-300.00000000000006
665,2017-07-01,0.0,36.842105263157904,25.0,233.33333333333334,11.538461538461531,11.111111111111107,-150.0,-0.0,149.99999999999997
666,2017-08-01,-14.285714285714283,-38.46153846153846,-8.000000000000007,19.999999999999996,-13.79310344827586,-30.000000000000004,-66.66666666666666,-400.0,-80.0
667,2017-09-01,0.0,-68.75,-0.0,-33.33333333333333,0.0,-21.428571428571416,1199.9999999999998,33.33333333333335,599.9999999999999
668,2017-10-01,25.000000000000007,39.99999999999999,17.391304347826104,-12.50000000000001,-11.999999999999993,0.0,-23.076923076923077,74.99999999999997,28.57142857142858
669,2017-11-01,0.0,0.0,-11.11111111111112,42.85714285714287,-9.090909090909099,136.36363636363635,50.0,14.285714285714299,-144.44444444444443
670,2017-12-01,-6.666666666666672,-128.57142857142856,-4.1666666666666705,10.000000000000009,-5.000000000000004,-46.15384615384615,-66.66666666666666,-50.0,-125.0
671,2018-01-01,-21.428571428571416,-599.9999999999999,56.5217391304348,9.09090909090908,21.052631578947363,-50.0,-100.0,100.0,400.0
672,2018-02-01,36.36363636363635,-30.000000000000004,-41.666666666666664,-33.33333333333333,8.695652173913052,-14.285714285714283,-inf,100.0,-19.999999999999996
673,2018-03-01,-6.666666666666672,71.42857142857143,-4.761904761904765,-12.50000000000001,-15.999999999999998,-183.33333333333334,199.99999999999997,-62.5,149.99999999999997
674,2018-04-01,0.0,-33.33333333333333,14.999999999999991,0.0,-4.761904761904765,39.99999999999999,333.33333333333337,16.666666666666664,-50.0
675,2018-05-01,-7.142857142857134,-25.000000000000007,-13.04347826086956,14.285714285714299,14.999999999999991,-100.0,-38.46153846153846,71.42857142857143,120.00000000000001
676,2018-06-01,15.38461538461538,150.0,-9.999999999999998,12.499999999999996,4.347826086956526,inf,-125.0,16.666666666666664,9.09090909090908
677,2018-07-01,0.0,53.33333333333332,-44.44444444444445,-44.44444444444445,-16.666666666666664,-200.0,0.0,21.428571428571434,-24.999999999999993
678,2018-08-01,13.33333333333333,21.73913043478261,-40.0,39.99999999999999,0.0,-33.33333333333333,-850.0,-5.882352941176463,22.22222222222223
679,2018-09-01,-5.882352941176463,-35.71428571428571,-16.666666666666664,14.285714285714299,0.0,-50.0,6.666666666666672,-25.000000000000007,0.0
680,2018-10-01,-12.50000000000001,-33.333333333333336,-60.0,12.499999999999996,-9.999999999999998,400.0,-25.000000000000007,-16.666666666666664,0.0
681,2018-11-01,0.0,-33.33333333333333,-100.0,-22.22222222222223,-11.111111111111107,459.99999999999994,150.0,-9.999999999999998,27.272727272727256
682,2018-12-01,0.0,225.0,inf,14.285714285714299,0.0,-7.142857142857134,-9.999999999999993,88.88888888888889,0.0
683,2019-01-01,14.285714285714299,19.23076923076923,-699.9999999999999,0.0,24.999999999999993,-15.38461538461538,-14.814814814814827,-41.17647058823529,-7.142857142857134
684,2019-02-01,-6.250000000000005,-45.16129032258065,-0.0,24.999999999999993,-5.000000000000004,-36.36363636363637,-21.7391304347826,19.999999999999996,0.0
685,2019-03-01,13.33333333333333,-58.82352941176471,-16.666666666666664,-30.000000000000004,-5.263157894736835,-64.28571428571428,-83.33333333333333,66.66666666666667,-115.38461538461537
686,2019-04-01,-11.764705882352938,-257.14285714285717,39.99999999999999,114.2857142857143,-22.22222222222223,-459.99999999999994,-66.66666666666666,5.000000000000004,-50.0
687,2019-05-01,0.0,-36.36363636363637,14.285714285714299,-20.000000000000004,7.1428571428571495,0.0,1299.9999999999998,-23.809523809523807,-400.0
688,2019-06-01,-6.666666666666672,-0.0,12.499999999999996,-8.333333333333323,-33.33333333333333,-77.77777777777777,35.714285714285715,0.0,33.33333333333335
689,2019-07-01,-7.142857142857134,314.28571428571433,44.44444444444445,-36.36363636363637,10.000000000000009,0.0,36.842105263157904,-43.75,0.0
690,2019-08-01,23.076923076923077,20.689655172413797,7.692307692307682,0.0,-18.181818181818183,199.99999999999997,-80.76923076923077,-44.44444444444445,-50.0
691,2019-09-01,-6.250000000000005,-68.57142857142857,-7.142857142857134,-42.85714285714285,33.33333333333333,-33.33333333333333,120.00000000000001,0.0,-50.0
692,2019-10-01,6.666666666666672,72.7272727272727,-0.0,-50.0,-16.666666666666664,100.0,-18.181818181818183,19.999999999999996,100.0
693,2019-11-01,0.0,-42.105263157894726,-0.0,149.99999999999997,-90.0,37.50000000000001,-188.8888888888889,50.000000000000014,49.999999999999986
694,2019-12-01,6.249999999999992,54.54545454545453,-15.38461538461538,19.999999999999996,-699.9999999999999,40.9090909090909,49.999999999999986,-88.8888888888889,0.0
695,2020-01-01,0.0,123.52941176470587,-63.63636363636363,-33.33333333333333,116.66666666666667,35.483870967741936,-41.66666666666667,400.0,-166.66666666666669
696,2020-02-01,-5.882352941176463,-28.947368421052623,-50.0,0.0,15.38461538461538,-59.523809523809526,57.14285714285716,-400.0,-100.0
697,2020-03-01,-6.250000000000005,3.7037037037036904,-50.0,24.999999999999993,20.000000000000004,-94.11764705882352,-118.18181818181816,20.000000000000004,-inf
698,2020-04-01,40.00000000000001,14.285714285714299,-200.0,-140.0,-0.0,-4099.999999999999,199.99999999999997,55.55555555555555,349.99999999999994
699,2020-05-01,4.761904761904765,37.50000000000001,0.0,100.0,5.555555555555548,19.999999999999996,-16.666666666666664,-28.571428571428566,55.55555555555555
700,2020-06-01,4.545454545454529,-27.272727272727277,100.0,-100.0,-10.526315789473681,-35.416666666666664,-100.0,44.99999999999999,35.714285714285715
701,2020-07-01,-4.347826086956506,28.124999999999982,-500.0,inf,11.764705882352938,-54.83870967741936,inf,-20.689655172413797,-10.526315789473681
702,2020-08-01,-18.181818181818183,-19.51219512195122,-12.50000000000001,49.999999999999986,-0.0,7.1428571428571495,35.714285714285715,-39.130434782608695,11.764705882352938
703,2020-09-01,0.0,39.39393939393939,-0.0,133.33333333333331,5.263157894736848,-133.33333333333331,5.263157894736848,-14.285714285714283,-26.31578947368421
704,2020-10-01,-5.55555555555556,-6.52173913043478,-57.14285714285714,0.0,-15.000000000000002,-220.00000000000003,-60.0,66.66666666666667,-7.142857142857134
705,2020-11-01,5.882352941176476,34.883720930232556,-0.0,-42.85714285714285,-70.58823529411765,-33.33333333333333,0.0,-5.000000000000004,30.76923076923076
706,2020-12-01,-11.111111111111107,-29.31034482758621,-33.33333333333333,24.999999999999993,-19.999999999999996,-250.0,-12.50000000000001,15.789473684210542,-17.647058823529417
707,2021-01-01,-6.250000000000005,12.195121951219514,49.999999999999986,100.0,-75.00000000000001,16.666666666666664,71.42857142857143,-45.45454545454546,7.1428571428571495
708,2021-02-01,6.666666666666672,36.956521739130444,-0.0,0.0,100.0,342.85714285714295,-50.0,-108.33333333333334,-6.666666666666672
709,2021-03-01,-12.50000000000001,-23.80952380952381,-33.33333333333333,19.999999999999996,-599.9999999999999,83.87096774193549,33.33333333333335,199.99999999999997,-21.428571428571416
710,2021-04-01,-28.571428571428566,2.0833333333333446,-349.99999999999994,0.0,-9.999999999999998,70.17543859649122,-137.5,166.66666666666669,-72.72727272727273
711,2021-05-01,0.0,-16.32653061224491,19.999999999999996,33.33333333333335,11.111111111111107,13.40206185567011,-233.33333333333334,24.999999999999993,-0.0
712,2021-06-01,-9.999999999999998,119.51219512195124,33.33333333333335,-6.250000000000005,10.000000000000009,0.909090909090906,-50.0,10.000000000000009,-66.66666666666666
713,2021-07-01,22.22222222222223,-38.88888888888889,137.49999999999997,6.666666666666672,45.45454545454545,-13.513513513513514,-850.0,27.272727272727256,599.9999999999999
714,2021-08-01,36.36363636363635,12.727272727272732,15.789473684210542,0.0,6.249999999999992,-13.541666666666657,46.66666666666668,0.0,-85.71428571428572
715,2021-09-01,6.666666666666672,-19.35483870967742,4.545454545454529,-6.250000000000005,5.882352941176476,0.0,-0.0,7.1428571428571495,199.99999999999997
716,2021-10-01,6.249999999999992,-36.0,17.391304347826104,6.666666666666672,-5.55555555555556,33.73493975903613,-27.272727272727277,40.00000000000001,100.0
717,2021-11-01,11.764705882352938,106.24999999999997,14.814814814814811,12.499999999999996,-11.764705882352938,27.927927927927925,-25.000000000000007,-4.761904761904765,-83.33333333333334
718,2021-12-01,10.526315789473696,-6.0606060606060534,9.677419354838705,11.111111111111107,0.0,-3.5211267605633805,-0.0,-5.000000000000004,-100.0
719,2022-01-01,23.809523809523807,-29.032258064516125,20.58823529411764,-15.000000000000002,13.33333333333333,-7.299270072992702,66.66666666666667,-31.578947368421044,-inf
720,2022-02-01,-11.538461538461549,-36.36363636363637,0.0,0.0,11.764705882352938,16.535433070866155,55.00000000000001,-38.46153846153846,-150.00000000000003
721,2022-03-01,43.47826086956522,17.857142857142858,7.3170731707317245,-5.882352941176463,-42.105263157894726,26.351351351351344,-16.129032258064516,175.0,199.99999999999997
722,2022-04-01,24.24242424242424,-124.24242424242425,13.636363636363628,24.999999999999993,45.45454545454545,-17.11229946524064,-65.38461538461539,22.727272727272727,-66.66666666666666
723,2022-05-01,9.75609756097562,175.0,0.0,5.000000000000004,-18.750000000000004,0.0,-11.111111111111107,29.629629629629623,-100.0
724,2022-06-01,20.000000000000007,149.99999999999997,4.0000000000000036,0.0,46.15384615384614,21.290322580645167,37.50000000000001,45.7142857142857,inf
725,2022-07-01,12.962962962962948,19.999999999999993,13.461538461538463,-9.52380952380953,42.105263157894754,1.0638297872340388,18.181818181818176,-3.9215686274509665,0.0
726,2022-08-01,4.918032786885258,31.818181818181813,1.6949152542372818,15.789473684210542,0.0,6.315789473684206,-15.38461538461538,20.40816326530612,-50.0
727,2022-09-01,7.8125,-31.034482758620683,3.333333333333336,4.545454545454529,3.7037037037036904,-5.940594059405938,-100.0,3.3898305084745637,300.00000000000006
728,2022-10-01,2.898550724637671,-46.666666666666664,-4.838709677419352,4.347826086956526,0.0,-18.421052631578945,-inf,-8.196721311475411,12.499999999999996
729,2022-11-01,2.8169014084507067,109.375,-5.084745762711876,0.0,-3.5714285714285587,-3.8709677419354813,599.9999999999999,3.5714285714285747,66.66666666666666
730,2022-12-01,2.739726027397263,-10.447761194029853,-1.7857142857142794,-16.666666666666664,11.111111111111104,-14.765100671140946,-0.0,29.31034482758621,-26.66666666666666
731,2023-01-01,7.999999999999995,15.000000000000005,-1.818181818181812,39.99999999999999,33.33333333333333,-6.299212598425188,-185.7142857142857,-10.666666666666664,90.9090909090909
732,2023-02-01,0.0,2.898550724637671,-1.8518518518518614,-3.5714285714285587,0.0,-18.487394957983202,383.3333333333333,2.9850746268656745,23.809523809523807
733,2023-03-01,-4.938271604938265,-11.267605633802814,-1.886792452830182,-11.11111111111112,0.0,-36.082474226804116,-6.896551724137923,-1.4492753623188481,15.38461538461538
734,2023-04-01,-7.792207792207799,-11.111111111111114,-13.461538461538463,-20.833333333333336,5.000000000000004,38.709677419354826,0.0,11.764705882352938,3.333333333333336
735,2023-05-01,-4.225352112676054,-26.785714285714285,-2.2222222222222143,-15.789473684210517,9.523809523809511,-30.23255813953488,11.111111111111104,-15.789473684210517,16.129032258064516
736,2023-06-01,-13.23529411764705,-2.439024390243894,-2.2727272727272845,31.25,8.695652173913052,-23.33333333333334,-16.666666666666664,-10.937500000000004,-11.111111111111107
737,2023-07-01,-10.169491525423737,-85.0,-9.302325581395348,9.523809523809511,-20.0,-19.565217391304337,31.999999999999996,14.035087719298241,24.999999999999993
738,2023-08-01,-9.433962264150944,-183.33333333333334,-2.5641025641025665,-34.782608695652165,7.499999999999996,29.72972972972972,-33.33333333333333,-21.538461538461544,5.000000000000004
739,2023-09-01,-10.416666666666668,240.0,-2.631578947368412,0.0,4.651162790697678,31.25,63.636363636363626,-15.68627450980392,-38.095238095238095
740,2023-10-01,-4.651162790697678,-94.11764705882352,5.405405405405398,-13.33333333333333,15.555555555555559,33.33333333333334,0.0,34.883720930232556,30.76923076923076
741,2023-11-01,-2.439024390243894,400.0,-2.5641025641025665,-23.076923076923077,-1.9230769230769333,-66.66666666666667,11.111111111111107,-3.448275862068969,-17.647058823529417
742,2023-12-01,-7.499999999999996,100.0,0.0,50.0,0.0,39.28571428571429,-2.500000000000002,12.500000000000004,-17.857142857142858
743,2024-01-01,-10.81081081081082,-150.0,-36.84210526315789,-40.0,-9.803921568627452,-41.02564102564103,-7.692307692307689,-30.15873015873015,13.043478260869579
744,2024-02-01,15.151515151515152,-19.999999999999996,62.5,11.111111111111107,0.0,0.0,-47.22222222222223,24.99999999999999,0.0
745,2024-03-01,-21.052631578947363,-525.0,-5.1282051282051215,10.000000000000009,8.695652173913052,-60.86956521739131,-26.31578947368421,-16.36363636363637,-26.923076923076927
